survey_event_id,habitat_type,admin_unit_code,plot_name,date,observer,visit,temperature,humidity,sky,wind,bird_observation_count,unique_species_count
Forest|CATO|CATO-0365|2018-05-28|08:59:00|Kimberly Serno|1,Forest,CATO,CATO-0365,2018-05-28,Kimberly Serno,1,17.7999992370605,86.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,3,3
Forest|CATO|CATO-0365|2018-06-20|07:36:00|Brian Swimelar|2,Forest,CATO,CATO-0365,2018-06-20,Brian Swimelar,2,21.8999996185303,64.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,2,2
Forest|CHOH|CHOH-0002|2018-05-20|06:36:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0002,2018-05-20,Elizabeth Oswald,1,18.3999996185303,83.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,19,16
Forest|CHOH|CHOH-0002|2018-06-24|06:42:00|Brian Swimelar|2,Forest,CHOH,CHOH-0002,2018-06-24,Brian Swimelar,2,18.6000003814697,85.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,11
Forest|CHOH|CHOH-0006|2018-05-20|07:13:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0006,2018-05-20,Elizabeth Oswald,1,17.2999992370605,90.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,18,17
Forest|CHOH|CHOH-0006|2018-06-24|07:05:00|Brian Swimelar|2,Forest,CHOH,CHOH-0006,2018-06-24,Brian Swimelar,2,19.3999996185303,84.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,11,10
Forest|CHOH|CHOH-0008|2018-05-20|07:58:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0008,2018-05-20,Elizabeth Oswald,1,17.6000003814697,92.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,15,13
Forest|CHOH|CHOH-0008|2018-06-24|06:14:00|Brian Swimelar|2,Forest,CHOH,CHOH-0008,2018-06-24,Brian Swimelar,2,18.6000003814697,85.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,11,11
Forest|CHOH|CHOH-0012|2018-05-20|08:24:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0012,2018-05-20,Elizabeth Oswald,1,18.0,89.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,11,10
Forest|CHOH|CHOH-0012|2018-06-24|05:55:00|Brian Swimelar|2,Forest,CHOH,CHOH-0012,2018-06-24,Brian Swimelar,2,18.6000003814697,85.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,9,9
Forest|CHOH|CHOH-0026|2018-05-20|09:07:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0026,2018-05-20,Elizabeth Oswald,1,18.0,90.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,11,11
Forest|CHOH|CHOH-0026|2018-06-24|05:26:00|Brian Swimelar|2,Forest,CHOH,CHOH-0026,2018-06-24,Brian Swimelar,2,18.8999996185303,84.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,12,8
Forest|CHOH|CHOH-0074|2018-05-20|08:24:00|Kimberly Serno|1,Forest,CHOH,CHOH-0074,2018-05-20,Kimberly Serno,1,18.3999996185303,87.3000030517578,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,16,15
Forest|CHOH|CHOH-0074|2018-06-24|08:19:00|Brian Swimelar|2,Forest,CHOH,CHOH-0074,2018-06-24,Brian Swimelar,2,19.3999996185303,84.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,11,10
Forest|CHOH|CHOH-0076|2018-05-21|09:48:00|Kimberly Serno|1,Forest,CHOH,CHOH-0076,2018-05-21,Kimberly Serno,1,23.2000007629395,68.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,15,11
Forest|CHOH|CHOH-0076|2018-07-09|09:36:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0076,2018-07-09,Elizabeth Oswald,2,20.0,78.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,15,13
Forest|CHOH|CHOH-0081|2018-05-20|07:08:00|Kimberly Serno|1,Forest,CHOH,CHOH-0081,2018-05-20,Kimberly Serno,1,18.2000007629395,81.9000015258789,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,9,9
Forest|CHOH|CHOH-0081|2018-06-24|09:10:00|Brian Swimelar|2,Forest,CHOH,CHOH-0081,2018-06-24,Brian Swimelar,2,19.3999996185303,84.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,10,9
Forest|CHOH|CHOH-0102|2018-05-21|10:14:00|Kimberly Serno|1,Forest,CHOH,CHOH-0102,2018-05-21,Kimberly Serno,1,23.5,74.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,13
Forest|CHOH|CHOH-0102|2018-07-09|10:17:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0102,2018-07-09,Elizabeth Oswald,2,21.2000007629395,79.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,10,9
Forest|CHOH|CHOH-0106|2018-05-20|06:21:00|Kimberly Serno|1,Forest,CHOH,CHOH-0106,2018-05-20,Kimberly Serno,1,19.7000007629395,78.5999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,13,10
Forest|CHOH|CHOH-0106|2018-06-24|09:57:00|Brian Swimelar|2,Forest,CHOH,CHOH-0106,2018-06-24,Brian Swimelar,2,19.3999996185303,84.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,9,7
Forest|CHOH|CHOH-0196|2018-05-19|07:34:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0196,2018-05-19,Elizabeth Oswald,1,14.3999996185303,89.9000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,13,12
Forest|CHOH|CHOH-0196|2018-06-21|06:05:00|Kimberly Serno|2,Forest,CHOH,CHOH-0196,2018-06-21,Kimberly Serno,2,22.8999996185303,77.0,Fog,Light air movement (1-3 mph) smoke drifts,13,9
Forest|CHOH|CHOH-0198|2018-05-19|07:07:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0198,2018-05-19,Elizabeth Oswald,1,15.0,88.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,14,11
Forest|CHOH|CHOH-0198|2018-06-21|05:41:00|Kimberly Serno|2,Forest,CHOH,CHOH-0198,2018-06-21,Kimberly Serno,2,23.0,76.0999984741211,Fog,Calm (< 1 mph) smoke rises vertically,9,7
Forest|CHOH|CHOH-0239|2018-05-21|06:41:00|Brian Swimelar|1,Forest,CHOH,CHOH-0239,2018-05-21,Brian Swimelar,1,14.0,71.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,14,9
Forest|CHOH|CHOH-0239|2018-07-09|06:12:00|Kimberly Serno|2,Forest,CHOH,CHOH-0239,2018-07-09,Kimberly Serno,2,21.2999992370605,59.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,11,7
Forest|CHOH|CHOH-0253|2018-05-21|08:11:00|Brian Swimelar|1,Forest,CHOH,CHOH-0253,2018-05-21,Brian Swimelar,1,16.0,71.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,15,10
Forest|CHOH|CHOH-0253|2018-07-09|07:56:00|Kimberly Serno|2,Forest,CHOH,CHOH-0253,2018-07-09,Kimberly Serno,2,18.3999996185303,81.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,12,9
Forest|CHOH|CHOH-0256|2018-05-19|09:12:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0256,2018-05-19,Elizabeth Oswald,1,13.8000001907349,91.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,8,6
Forest|CHOH|CHOH-0256|2018-06-21|07:12:00|Kimberly Serno|2,Forest,CHOH,CHOH-0256,2018-06-21,Kimberly Serno,2,22.7999992370605,82.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,14,11
Forest|CHOH|CHOH-0262|2018-05-21|07:54:00|Kimberly Serno|1,Forest,CHOH,CHOH-0262,2018-05-21,Kimberly Serno,1,19.8999996185303,78.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,17,15
Forest|CHOH|CHOH-0262|2018-07-09|07:11:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0262,2018-07-09,Elizabeth Oswald,2,17.7999992370605,83.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,16,14
Forest|CHOH|CHOH-0267|2018-05-21|06:55:00|Kimberly Serno|1,Forest,CHOH,CHOH-0267,2018-05-21,Kimberly Serno,1,21.0,71.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,14,11
Forest|CHOH|CHOH-0267|2018-07-09|06:27:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0267,2018-07-09,Elizabeth Oswald,2,17.2000007629395,74.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,13,7
Forest|CHOH|CHOH-0281|2018-05-19|10:19:00|Brian Swimelar|1,Forest,CHOH,CHOH-0281,2018-05-19,Brian Swimelar,1,15.0,68.0,Fog,Light air movement (1-3 mph) smoke drifts,12,8
Forest|CHOH|CHOH-0281|2018-06-24|08:31:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0281,2018-06-24,Elizabeth Oswald,2,21.6000003814697,83.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,9,8
Forest|CHOH|CHOH-0286|2018-05-21|07:12:00|Kimberly Serno|1,Forest,CHOH,CHOH-0286,2018-05-21,Kimberly Serno,1,19.0,78.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,17,12
Forest|CHOH|CHOH-0286|2018-07-09|06:42:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0286,2018-07-09,Elizabeth Oswald,2,17.8999996185303,83.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,15,13
Forest|CHOH|CHOH-0360|2018-05-21|07:45:00|Brian Swimelar|1,Forest,CHOH,CHOH-0360,2018-05-21,Brian Swimelar,1,14.0,71.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,12,11
Forest|CHOH|CHOH-0360|2018-07-09|07:36:00|Kimberly Serno|2,Forest,CHOH,CHOH-0360,2018-07-09,Kimberly Serno,2,17.7000007629395,80.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,19,13
Forest|CHOH|CHOH-0380|2018-05-21|08:35:00|Kimberly Serno|1,Forest,CHOH,CHOH-0380,2018-05-21,Kimberly Serno,1,21.1000003814697,76.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,18,15
Forest|CHOH|CHOH-0380|2018-07-09|08:29:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0380,2018-07-09,Elizabeth Oswald,2,18.3999996185303,84.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,15,13
Forest|CHOH|CHOH-0389|2018-05-21|08:54:00|Brian Swimelar|1,Forest,CHOH,CHOH-0389,2018-05-21,Brian Swimelar,1,19.0,73.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,14,12
Forest|CHOH|CHOH-0389|2018-07-09|08:38:00|Kimberly Serno|2,Forest,CHOH,CHOH-0389,2018-07-09,Kimberly Serno,2,19.1000003814697,79.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,15,12
Forest|CHOH|CHOH-0407|2018-05-21|07:19:00|Brian Swimelar|1,Forest,CHOH,CHOH-0407,2018-05-21,Brian Swimelar,1,14.0,71.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,12,7
Forest|CHOH|CHOH-0407|2018-07-09|07:20:00|Kimberly Serno|2,Forest,CHOH,CHOH-0407,2018-07-09,Kimberly Serno,2,18.5,78.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,14,13
Forest|CHOH|CHOH-0428|2018-05-19|10:00:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0428,2018-05-19,Elizabeth Oswald,1,15.0,93.3000030517578,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,10,10
Forest|CHOH|CHOH-0428|2018-06-21|07:51:00|Kimberly Serno|2,Forest,CHOH,CHOH-0428,2018-06-21,Kimberly Serno,2,23.6000003814697,85.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,14,10
Forest|CHOH|CHOH-0433|2018-05-19|10:40:00|Brian Swimelar|1,Forest,CHOH,CHOH-0433,2018-05-19,Brian Swimelar,1,15.0,68.0,Fog,Light air movement (1-3 mph) smoke drifts,8,5
Forest|CHOH|CHOH-0433|2018-06-24|08:03:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0433,2018-06-24,Elizabeth Oswald,2,20.6000003814697,88.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,15,13
Forest|CHOH|CHOH-0443|2018-05-19|08:59:00|Brian Swimelar|1,Forest,CHOH,CHOH-0443,2018-05-19,Brian Swimelar,1,15.0,68.0,Fog,Light air movement (1-3 mph) smoke drifts,2,2
Forest|CHOH|CHOH-0443|2018-06-24|07:27:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0443,2018-06-24,Elizabeth Oswald,2,19.7999992370605,90.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,9,8
Forest|CHOH|CHOH-0487|2018-05-19|07:11:00|Kimberly Serno|1,Forest,CHOH,CHOH-0487,2018-05-19,Kimberly Serno,1,16.0,81.8000030517578,Mist/Drizzle,Calm (< 1 mph) smoke rises vertically,11,9
Forest|CHOH|CHOH-0487|2018-06-21|06:04:00|Brian Swimelar|2,Forest,CHOH,CHOH-0487,2018-06-21,Brian Swimelar,2,24.2999992370605,61.9000015258789,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,14,9
Forest|CHOH|CHOH-0489|2018-05-19|09:25:00|Brian Swimelar|1,Forest,CHOH,CHOH-0489,2018-05-19,Brian Swimelar,1,15.0,68.0,Fog,Light air movement (1-3 mph) smoke drifts,9,6
Forest|CHOH|CHOH-0489|2018-06-24|07:02:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0489,2018-06-24,Elizabeth Oswald,2,19.2999992370605,88.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,14,12
Forest|CHOH|CHOH-0539|2018-05-19|07:42:00|Kimberly Serno|1,Forest,CHOH,CHOH-0539,2018-05-19,Kimberly Serno,1,13.8000001907349,83.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,10,10
Forest|CHOH|CHOH-0539|2018-06-21|06:31:00|Brian Swimelar|2,Forest,CHOH,CHOH-0539,2018-06-21,Brian Swimelar,2,21.6000003814697,82.0,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,11,8
Forest|CHOH|CHOH-0577|2018-05-19|08:10:00|Brian Swimelar|1,Forest,CHOH,CHOH-0577,2018-05-19,Brian Swimelar,1,15.0,68.0,Fog,Light air movement (1-3 mph) smoke drifts,6,6
Forest|CHOH|CHOH-0577|2018-06-21|08:59:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0577,2018-06-21,Elizabeth Oswald,2,22.3999996185303,94.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,10,9
Forest|CHOH|CHOH-0586|2018-05-19|08:09:00|Kimberly Serno|1,Forest,CHOH,CHOH-0586,2018-05-19,Kimberly Serno,1,14.5,86.3000030517578,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,19,13
Forest|CHOH|CHOH-0586|2018-06-21|07:03:00|Brian Swimelar|2,Forest,CHOH,CHOH-0586,2018-06-21,Brian Swimelar,2,20.8999996185303,88.9000015258789,Fog,Light air movement (1-3 mph) smoke drifts,12,11
Forest|CHOH|CHOH-0609|2018-05-19|08:45:00|Kimberly Serno|1,Forest,CHOH,CHOH-0609,2018-05-19,Kimberly Serno,1,14.8000001907349,85.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,11,9
Forest|CHOH|CHOH-0609|2018-06-21|07:30:00|Brian Swimelar|2,Forest,CHOH,CHOH-0609,2018-06-21,Brian Swimelar,2,22.2000007629395,86.5999984741211,Fog,Calm (< 1 mph) smoke rises vertically,11,9
Forest|CHOH|CHOH-0661|2018-05-19|08:01:00|Brian Swimelar|1,Forest,CHOH,CHOH-0661,2018-05-19,Brian Swimelar,1,15.0,68.0,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,3,3
Forest|CHOH|CHOH-0661|2018-06-21|07:56:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0661,2018-06-21,Elizabeth Oswald,2,22.0,93.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,11,9
Forest|CHOH|CHOH-0666|2018-05-19|06:37:00|Brian Swimelar|1,Forest,CHOH,CHOH-0666,2018-05-19,Brian Swimelar,1,15.0,68.0,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,6,6
Forest|CHOH|CHOH-0666|2018-06-21|06:46:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0666,2018-06-21,Elizabeth Oswald,2,21.3999996185303,91.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,18,16
Forest|CHOH|CHOH-0677|2018-05-19|09:32:00|Kimberly Serno|1,Forest,CHOH,CHOH-0677,2018-05-19,Kimberly Serno,1,15.1999998092651,87.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,13,9
Forest|CHOH|CHOH-0677|2018-06-21|08:11:00|Brian Swimelar|2,Forest,CHOH,CHOH-0677,2018-06-21,Brian Swimelar,2,22.2999992370605,86.5999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,14,9
Forest|CHOH|CHOH-0679|2018-05-19|08:34:00|Brian Swimelar|1,Forest,CHOH,CHOH-0679,2018-05-19,Brian Swimelar,1,15.0,68.0,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,9,7
Forest|CHOH|CHOH-0679|2018-06-21|07:28:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0679,2018-06-21,Elizabeth Oswald,2,21.3999996185303,93.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,14
Forest|CHOH|CHOH-0755|2018-06-02|07:39:00|Brian Swimelar|1,Forest,CHOH,CHOH-0755,2018-06-02,Brian Swimelar,1,22.6000003814697,82.1999969482422,Fog,Calm (< 1 mph) smoke rises vertically,5,5
Forest|CHOH|CHOH-0755|2018-06-21|10:01:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0755,2018-06-21,Elizabeth Oswald,2,22.7000007629395,94.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,9,9
Forest|CHOH|CHOH-0795|2018-06-02|06:16:00|Kimberly Serno|1,Forest,CHOH,CHOH-0795,2018-06-02,Kimberly Serno,1,22.2000007629395,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,20,17
Forest|CHOH|CHOH-0795|2018-07-09|05:51:00|Brian Swimelar|2,Forest,CHOH,CHOH-0795,2018-07-09,Brian Swimelar,2,16.8999996185303,71.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,11,9
Forest|CHOH|CHOH-0806|2018-06-02|07:03:00|Kimberly Serno|1,Forest,CHOH,CHOH-0806,2018-06-02,Kimberly Serno,1,23.0,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,16,15
Forest|CHOH|CHOH-0806|2018-07-09|06:23:00|Brian Swimelar|2,Forest,CHOH,CHOH-0806,2018-07-09,Brian Swimelar,2,21.0,65.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,18,13
Forest|CHOH|CHOH-0812|2018-05-21|06:39:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0812,2018-05-21,Elizabeth Oswald,1,18.5,78.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,24,19
Forest|CHOH|CHOH-0812|2018-07-09|07:11:00|Brian Swimelar|2,Forest,CHOH,CHOH-0812,2018-07-09,Brian Swimelar,2,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,18,12
Forest|CHOH|CHOH-0832|2018-05-21|07:10:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0832,2018-05-21,Elizabeth Oswald,1,17.7000007629395,85.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,19,16
Forest|CHOH|CHOH-0832|2018-07-09|07:34:00|Brian Swimelar|2,Forest,CHOH,CHOH-0832,2018-07-09,Brian Swimelar,2,22.0,73.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,12,9
Forest|CHOH|CHOH-0847|2018-05-21|07:48:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0847,2018-05-21,Elizabeth Oswald,1,18.0,85.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,16,14
Forest|CHOH|CHOH-0847|2018-07-09|08:13:00|Brian Swimelar|2,Forest,CHOH,CHOH-0847,2018-07-09,Brian Swimelar,2,23.2000007629395,75.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,14,10
Forest|CHOH|CHOH-0856|2018-05-21|08:29:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0856,2018-05-21,Elizabeth Oswald,1,19.2000007629395,84.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,16,15
Forest|CHOH|CHOH-0856|2018-07-09|08:48:00|Brian Swimelar|2,Forest,CHOH,CHOH-0856,2018-07-09,Brian Swimelar,2,23.2000007629395,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,13,10
Forest|CHOH|CHOH-0932|2018-06-12|07:34:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0932,2018-06-12,Elizabeth Oswald,1,17.2000007629395,75.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,10,10
Forest|CHOH|CHOH-0932|2018-07-12|06:14:00|Brian Swimelar|2,Forest,CHOH,CHOH-0932,2018-07-12,Brian Swimelar,2,18.2000007629395,69.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,8,7
Forest|CHOH|CHOH-0941|2018-06-12|08:45:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0941,2018-06-12,Elizabeth Oswald,1,17.7999992370605,76.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,14,13
Forest|CHOH|CHOH-0941|2018-07-12|07:54:00|Brian Swimelar|2,Forest,CHOH,CHOH-0941,2018-07-12,Brian Swimelar,2,18.8999996185303,75.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,10,9
Forest|CHOH|CHOH-0942|2018-06-12|08:26:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0942,2018-06-12,Elizabeth Oswald,1,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,12,10
Forest|CHOH|CHOH-0942|2018-07-12|08:18:00|Brian Swimelar|2,Forest,CHOH,CHOH-0942,2018-07-12,Brian Swimelar,2,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,11,8
Forest|CHOH|CHOH-0961|2018-06-12|09:29:00|Elizabeth Oswald|1,Forest,CHOH,CHOH-0961,2018-06-12,Elizabeth Oswald,1,17.6000003814697,78.0,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",9,9
Forest|CHOH|CHOH-0961|2018-07-12|07:11:00|Brian Swimelar|2,Forest,CHOH,CHOH-0961,2018-07-12,Brian Swimelar,2,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,12,11
Forest|CHOH|CHOH-0983|2018-06-04|06:29:00|Brian Swimelar|1,Forest,CHOH,CHOH-0983,2018-06-04,Brian Swimelar,1,18.7000007629395,75.8000030517578,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,12,9
Forest|CHOH|CHOH-0983|2018-07-12|06:02:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0983,2018-07-12,Elizabeth Oswald,2,19.6000003814697,79.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,15,12
Forest|CHOH|CHOH-0986|2018-06-04|06:50:00|Brian Swimelar|1,Forest,CHOH,CHOH-0986,2018-06-04,Brian Swimelar,1,18.2999992370605,73.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,16,10
Forest|CHOH|CHOH-0986|2018-07-12|06:26:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0986,2018-07-12,Elizabeth Oswald,2,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,18,15
Forest|CHOH|CHOH-0989|2018-06-04|07:21:00|Brian Swimelar|1,Forest,CHOH,CHOH-0989,2018-06-04,Brian Swimelar,1,18.2999992370605,73.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,8,6
Forest|CHOH|CHOH-0989|2018-07-12|06:44:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-0989,2018-07-12,Elizabeth Oswald,2,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,7,6
Forest|CHOH|CHOH-1018|2018-06-04|08:52:00|Brian Swimelar|1,Forest,CHOH,CHOH-1018,2018-06-04,Brian Swimelar,1,16.0,84.3000030517578,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,10,9
Forest|CHOH|CHOH-1018|2018-07-12|07:54:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-1018,2018-07-12,Elizabeth Oswald,2,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,16,11
Forest|CHOH|CHOH-1028|2018-06-12|06:11:00|Brian Swimelar|1,Forest,CHOH,CHOH-1028,2018-06-12,Brian Swimelar,1,13.8999996185303,75.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,8,6
Forest|CHOH|CHOH-1028|2018-07-12|08:17:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-1028,2018-07-12,Elizabeth Oswald,2,20.0,80.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,13,13
Forest|CHOH|CHOH-1036|2018-06-12|06:49:00|Brian Swimelar|1,Forest,CHOH,CHOH-1036,2018-06-12,Brian Swimelar,1,15.0,80.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,13,10
Forest|CHOH|CHOH-1036|2018-07-12|08:46:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-1036,2018-07-12,Elizabeth Oswald,2,20.8999996185303,74.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,10,10
Forest|CHOH|CHOH-1044|2018-06-12|07:19:00|Brian Swimelar|1,Forest,CHOH,CHOH-1044,2018-06-12,Brian Swimelar,1,15.1000003814697,79.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,14,9
Forest|CHOH|CHOH-1044|2018-07-10|05:43:00|Elizabeth Oswald|2,Forest,CHOH,CHOH-1044,2018-07-10,Elizabeth Oswald,2,18.7999992370605,76.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,12
Forest|CHOH|CHOH-1045|2018-06-12|08:01:00|Brian Swimelar|1,Forest,CHOH,CHOH-1045,2018-06-12,Brian Swimelar,1,15.1000003814697,79.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,6,6
